Quality	#1 ID	#2 ID	#1 String	#2 String
0	468	468	قال جيم كنغ رئيس مجلس الشيوخ، إنه يمكن للخليط المتطاير أن يمط الجلسة المحددة من قبل بوش لأكثر من أربعة أيام	قال جيم كنغ رئيس مجلس الشيوخ،إن حاكم الولاية جب بوش يقترح أن يدعم مجلس الشيوخ تغطية الأضرار غي الاقتصادية
0	469	469	شارك أكثرمن 100 ضابط شرطة في الاحتفالية التي كانت تتويجا لعملية استمرت سنتين حول التحقيق في الكوكايين المستورد وعصابة غسيل الأموال	أكثر من 100 ضابط شرطة أطلقوا في مداهمات لندن في المرحلة النهائية من عملية العامين للتحقيق في الكوكايين المستورد وعصابة غسيل الأموال
0	470	470	استبعادا للبنود الاستثنائية، بلغت أرباح الربع الرابع 64 سنتا للسهم مقارنة بـ 25 سنتا للسهم في العام الماضي	كانت الأرباح 59 سنتا للسهم لمدة ثلاثة أشهر انتهت في 25 مايو مقارنة بـ 25 سنتا للسهم في السنة الماضية
1	471	471	ولكنها وصلت في سن الـ15، إلى 260 باوند وقرار صعب ، لقد حان الوقت المناسب لإجراء جراحة	ولكن في سن الـ 15 ، وزنها كان هائلا 117 كجم ووصلت لقرار صعب : لقد حان الوقت لإجراء جراحة
0	472	472	قالت الشركات، سوف تلتزم شركة بيبول سوفت  بـ863 مليون دولار نقدا وتصدر 52.6 مليون سهما جديدا	بلغت قيمة الصفقة الجديدة 1.75 بليون دولار،وتشمل 863 مليون دولار نقدا و52.6 مليون سهما لحساب شركة بيبول سوفت
0	473	473	وقال ، إنه إن تمكنا من فعل ذلك في جميع أنحاء العالم، فسوف نستطيع وضع حد للإرهاب	يعالج هذا المستشفى جميع الناس، وإن استطعنا فعل ذلك في جميع أنحاء العالم، فسنستطيع القضاء على اإرهاب
1	474	474	ففي خطابه الذي ألقاه في الاتحاد في يناير، أعلن بوش أن بريطانيا علمتمن أفريقيا أن صدام حسين قد اشترى مؤخرا كميات كبيرة من اليورانيوم من أفريقيا	في خطابه الذي ألقاه يوم 28 يناير حول رسالة الاتحاد، قال بوش"إن الحكومة البريطانية كانت قد علمت أن صدام حسين اشترى مؤخرا كميات كبيرة من اليورانيوم من أفريقيا
0	475	475	ارتفع صافي الإيرادات إلى 3.99 بليون دولار من 3.85 بليون دولار خلال الربع نفسه في السنة الماضية	وهذا يصل إلى 1.14 بليون دولار خلال الربع نفسه في السنة الماضية
0	476	476	إذا كان هذا هو جهاز كومدكس الخاص ببيل جيتس، فلابد أنه قد حان الوقت لأجهزة كمبيوتر لوحية جديدة	إن كانت تلك هي ليلة الأحد التي ما قبل كومدكس، فلابد أنه حان حان الوقت أيضا لجهاز كينوت آخر من بل جيتس
1	477	477	وفقا للتقارير، زعم أن فارسا قد ضرب حارس مواقف سيارات بشدة خارج ملهى ليلي في لوس أنجلوس	وقد ألقي القبض عليه الأسبوع الماضي ، لزعم أنه قد لكم حارس مواقف سيارات خارج ملهى ليلي في لوس أنجلوس
1	478	478	ومن بين أولئك الذين ينتظرون دورهم كانت جودي سنجر، فتاة في الصف السادس من واشنطن العاصمة	جودي سنجر، في الصف السادس من واشنطن العاصمة، تترقب بفارغ الصبر دورها في الميكروفون
0	479	479	ولكن جمعية السرطان صرحت بأنه قد أسيء استخدام دراستها	صرحت الجمعية الأمريكية للسرطان مع العديد من العلماء بأن الدراسة كانت معيبة من جهات عدة
0	480	480	كلاهما مقبوض عليه في سجن مقاطعة أرمسترونج	تم التحفظ على طاطار دون كفالة في سجن مقاطعة أرمسترونج اليوم
0	481	481	على بعد أميال قليلة أقصى الشرق تقع تهواكان، حيث قد تهجن الذرة لأول مرة من 4،000 سنة مضت	على بعد أميال قليلة غربا تقع تيوتهواكان، حيث قد تهجن الذرة لأول مرة من 4،000 سنة مضت
0	482	482	سيطر الارتباك على أسبوع صاخب للقائمة، والني يراد منع نحو 80 في المائة من مكالماتها التسويقية عبر الهاتف	هدفت الخدمة المجانية في الأصل إلى حجب حوالي 80 في المائة من الكالمات التسويقية
1	483	483	ينقسم الـ 24 عضوا الآخرون بين ممثلي صناعة الأوراق المالية ، وما يعرف بأعضاء مجلس الإدارة العام	من بين 24 مديرا ليسوا تنفيذيين في البورصة، شطر ممثلون لصناعة الأوراق المالية، وشطر يمثل أعضاء عموميين محددين
1	484	484	وقال الرئيس التنفيذي مارسيه فولر"إن أقوى أولوياتنا هي الوصول إلى إعادة هيكلة المالية بعيدا عن المحكمة، ولانزال متفائلين أننا نستطيع فعل ذلك"	وقال مارسيه فولر الرئيس النتفيذي لشكة ميرانت،" إن أقوى أولوياتنا هي الوصول إلى إعادة هيكلة المالية بعيدا عن المحكمة"
1	485	485	إن من وردت أسماؤهم في الشكوى كانوا كبراء المسؤولين التنفيذيين السابقين باول أ. ألير  وج. ريتشارد ثومان والمدير المالي السابق باري د. روميريل	إن التنفيذيين المشمولين هم المديران التنفيذيان السابقان باول أ. أليير و ج. ريتشارد ثومان وكذلك المدير المالي السابق باري روميريل
0	486	486	أصبحت مطرانية ولاية وسط فلوريدا يوم السبت هي أول عشيرة ترفض رسميا السياسات الطوائف القومية حول المثلية الجنسية	صوتت المطرانية في وسط فلوريدا يوم السبت لنبذ قرار من مؤتمر الطوائف الوطني لتأكيد تعيين رجل مثلي الجنس كمطران
1	487	487	تشيرا لاركنز، 32 عاما، من منهاتن المتهمة بثلاث زيجات صورية، اتهمت أيضا بشهادة زور، وتقديم وثيقة مزورة	اتهمت تشارا لاركنز، 32 عاما، من منهاتن، بالإدلاء بشهادة زور وتقديم وثيقة مزورة لعقود زيجات ثلاث
0	488	488	 وقدرت يوم الخميس أن حصتها في سوق أوربا تقدر بـ 51 في المائة	صرحت شر كة بوسطن العلمية أنها حصلت على 51 في المائة السوق مغلفة الدعامات في أوربا
1	489	489	من المقرر أن تعقد اللجنة المصؤفية لمجلس الشيوخ جلسة استماع يوم الثلاثاء ، حيث يتوقع أن يدلي دونالدسون بشهادته حول التحوط وصنانديق الاستثمار المشترك	ومن المقرر أن تعقد اللجنة المصرفية لمجلس الشيوخ جلسة استماع يوم الثلاثاء، حينما سيتم استجواب دونالدسون حول التحوط وصناديق الاستثمار المشترك
0	490	490	كان مؤشر مجموعة شركات ناسداك للتكنولوجيا الثقيلة قبالة 0.11 في المائة، أو 1.78 نقطة، عند 1،594.13	انخفض مؤشر شركة ستاندرد آند بورز 500 المشهورة، بـ 0.04 نقطة أو 0 في المائة عند 971.52
